Id,MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,BldgType,HouseStyle,OverallQual,OverallCond,Foundation,BsmtQual,BsmtCond,Heating,HeatingQC,CentralAir,Electrical,KitchenQual,Fireplaces,FireplaceQu,GarageQual,GarageCond,PoolQC,Fence,SaleCondition,SalePrice
1118,20,RL,57,9764,IR1,1Fam,1Story,5,7,CBlock,TA,TA,GasA,Ex,Y,SBrkr,Gd,0,NA,TA,TA,NA,NA,Normal,130000
1119,80,RL,85,13825,Reg,1Fam,SLvl,5,6,CBlock,TA,TA,GasA,TA,Y,SBrkr,TA,0,NA,TA,TA,NA,NA,Normal,140000
1120,20,RL,70,7560,Reg,1Fam,1Story,5,5,CBlock,TA,TA,GasA,TA,Y,FuseA,TA,0,NA,TA,TA,NA,GdWo,Normal,133700
1121,30,RM,59,8263,Reg,1Fam,1Story,6,5,BrkTil,TA,TA,GasA,TA,Y,FuseA,TA,1,Gd,TA,TA,NA,MnPrv,Normal,118400
1122,20,RL,84,10084,Reg,1Fam,1Story,7,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,0,NA,TA,TA,NA,NA,Partial,212900
1123,20,RL,NA,8926,IR1,1Fam,1Story,4,3,CBlock,TA,TA,GasA,Ex,Y,FuseA,TA,0,NA,TA,TA,NA,MnPrv,Abnorml,112000
1124,20,RL,50,9405,Reg,1Fam,1Story,5,9,CBlock,TA,TA,GasA,Ex,Y,SBrkr,TA,0,NA,NA,NA,NA,NA,Normal,118000
1125,80,RL,NA,9125,IR1,1Fam,SLvl,7,5,PConc,Gd,TA,GasA,Gd,Y,SBrkr,Gd,1,TA,TA,TA,NA,NA,Normal,163900
1126,20,RL,60,10434,Reg,1Fam,1Story,4,5,CBlock,TA,TA,GasA,TA,Y,SBrkr,Fa,1,TA,Fa,Fa,NA,NA,Normal,115000
1127,120,RL,53,3684,Reg,TwnhsE,1Story,7,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,1,TA,TA,TA,NA,NA,Normal,174000
1128,20,RL,182,14572,IR3,1Fam,1Story,7,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,1,Gd,TA,TA,NA,NA,Family,259000
1129,60,RL,59,11796,IR1,1Fam,2Story,7,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,1,Gd,TA,TA,NA,NA,Normal,215000
1130,90,RM,60,7200,Reg,Duplex,SFoyer,5,5,CBlock,Gd,TA,GasA,TA,Y,SBrkr,TA,0,NA,TA,TA,NA,NA,Normal,140000
1131,50,RL,65,7804,Reg,1Fam,1.5Fin,4,3,BrkTil,TA,TA,GasA,TA,Y,SBrkr,Gd,2,TA,TA,TA,NA,MnPrv,Normal,135000
1132,20,RL,63,10712,Reg,1Fam,1Story,5,5,PConc,Gd,TA,GasA,TA,Y,SBrkr,TA,0,NA,NA,NA,NA,MnPrv,Abnorml,93500
1133,70,RM,90,9900,Reg,1Fam,2Story,6,4,BrkTil,TA,TA,GasW,TA,Y,SBrkr,Fa,0,NA,Fa,TA,NA,NA,Normal,117500
1134,60,RL,80,9828,IR1,1Fam,2Story,8,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,1,TA,TA,TA,NA,NA,Normal,239500
1135,60,RL,57,8773,IR1,1Fam,2Story,6,5,PConc,Gd,TA,GasA,Gd,Y,SBrkr,TA,1,TA,TA,TA,NA,NA,Normal,169000
1136,30,RM,60,6180,Reg,1Fam,1Story,6,5,BrkTil,TA,TA,GasA,TA,N,SBrkr,TA,1,Gd,TA,TA,NA,NA,Normal,102000
1137,50,RL,80,9600,Reg,1Fam,1.5Fin,6,5,CBlock,TA,TA,GasA,TA,Y,FuseA,TA,0,NA,TA,TA,NA,NA,Abnorml,119000
1138,50,RL,54,6342,Reg,1Fam,1.5Fin,5,8,CBlock,TA,TA,GasA,Gd,N,SBrkr,TA,0,NA,NA,NA,NA,NA,Normal,94000
1139,20,RL,NA,9819,IR1,1Fam,1Story,6,5,PConc,TA,TA,GasA,TA,Y,SBrkr,Gd,2,TA,TA,TA,NA,NA,Normal,196000
1140,30,RL,98,8731,IR1,1Fam,1Story,5,5,BrkTil,TA,TA,GasA,TA,Y,SBrkr,TA,1,Gd,TA,TA,NA,NA,Normal,144000
1141,20,RL,60,7350,Reg,1Fam,1Story,5,7,CBlock,TA,TA,GasA,TA,Y,SBrkr,TA,0,NA,TA,TA,NA,NA,Abnorml,139000
1142,60,RL,NA,10304,IR1,1Fam,2Story,5,7,CBlock,TA,TA,GasA,Ex,Y,SBrkr,Gd,1,TA,TA,TA,NA,NA,Normal,197500
1143,60,RL,77,9965,Reg,1Fam,2Story,8,5,PConc,Ex,TA,GasA,Ex,Y,SBrkr,Gd,1,TA,TA,TA,NA,NA,Partial,424870
1144,20,RL,NA,9000,Reg,1Fam,1Story,5,3,CBlock,TA,TA,GasA,TA,Y,SBrkr,TA,0,NA,NA,NA,NA,NA,Normal,80000
1145,190,RL,60,12180,Reg,2fmCon,1.5Fin,4,4,BrkTil,Gd,TA,Grav,Fa,N,FuseA,Fa,0,NA,TA,TA,NA,MnPrv,Normal,80000
1146,50,RM,52,6240,Reg,1Fam,1.5Fin,5,6,BrkTil,TA,TA,GasA,Ex,Y,SBrkr,TA,1,Gd,TA,TA,NA,NA,Family,149000
1147,20,RL,NA,11200,Reg,1Fam,1Story,6,5,CBlock,Gd,TA,GasA,TA,Y,SBrkr,Gd,1,TA,TA,TA,NA,NA,Normal,180000
1148,70,RL,75,12000,Reg,1Fam,2Story,7,7,CBlock,TA,TA,GasA,Ex,Y,SBrkr,Fa,1,Gd,TA,TA,NA,NA,Normal,174500
1149,50,RM,NA,5700,Reg,1Fam,1.5Fin,7,7,PConc,TA,TA,GasA,TA,Y,SBrkr,TA,1,Gd,TA,TA,NA,NA,Normal,116900
1150,70,RM,50,9000,Reg,1Fam,2Story,7,9,PConc,TA,TA,GasA,Ex,Y,SBrkr,TA,0,NA,TA,TA,NA,NA,Normal,143000
1151,20,RL,57,8280,IR1,1Fam,1Story,6,5,CBlock,TA,TA,GasA,Ex,Y,FuseA,Gd,1,Gd,TA,TA,NA,GdPrv,Normal,124000
1152,20,RL,134,17755,Reg,1Fam,1Story,5,4,CBlock,TA,TA,GasA,TA,Y,SBrkr,Fa,2,Gd,TA,TA,NA,NA,Normal,149900
1153,20,RL,90,14115,IR1,1Fam,1Story,6,7,PConc,TA,TA,GasA,Ex,Y,SBrkr,Ex,1,Gd,TA,TA,NA,NA,Abnorml,230000
1154,30,RM,NA,5890,Reg,1Fam,1Story,6,8,BrkTil,TA,TA,GasA,Ex,Y,SBrkr,TA,0,NA,TA,TA,NA,NA,Normal,120500
1155,60,RL,NA,13700,IR1,1Fam,2Story,7,6,CBlock,TA,TA,GasA,TA,Y,SBrkr,Gd,2,Gd,TA,TA,NA,GdPrv,Normal,201800
1156,20,RL,90,10768,IR1,1Fam,1Story,5,8,CBlock,Gd,TA,GasA,TA,Y,SBrkr,Gd,1,Fa,TA,TA,NA,NA,Normal,218000
1157,80,RL,85,9350,Reg,1Fam,SLvl,5,8,PConc,TA,TA,GasA,Gd,Y,SBrkr,Gd,1,Gd,TA,TA,NA,MnPrv,Normal,179900
1158,120,RL,34,5001,IR1,Twnhs,1Story,7,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,1,Gd,TA,TA,NA,NA,Normal,230000
1159,20,RL,92,11932,Reg,1Fam,1Story,8,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,0,NA,TA,TA,NA,NA,Partial,235128
1160,60,RL,76,9120,Reg,1Fam,2Story,6,6,CBlock,TA,TA,GasA,TA,Y,SBrkr,Gd,1,TA,Gd,TA,NA,NA,Normal,185000
1161,160,RL,24,2280,Reg,Twnhs,2Story,6,5,CBlock,Gd,TA,GasA,Fa,Y,SBrkr,TA,1,TA,TA,TA,NA,NA,Normal,146000
1162,20,RL,NA,14778,IR1,1Fam,1Story,6,7,CBlock,TA,TA,GasA,Ex,Y,SBrkr,Gd,1,Gd,TA,TA,NA,NA,Normal,224000
1163,20,RL,109,8724,Reg,1Fam,1Story,5,5,CBlock,Gd,TA,GasA,Gd,Y,SBrkr,TA,1,Po,TA,TA,NA,NA,Normal,129000
1164,90,RL,60,12900,Reg,Duplex,SFoyer,4,4,CBlock,Gd,TA,GasA,TA,Y,SBrkr,TA,0,NA,Fa,TA,NA,NA,Alloca,108959
1165,80,RL,NA,16157,IR1,1Fam,SLvl,5,7,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,1,TA,TA,TA,NA,NA,Normal,194000
1166,20,RL,79,9541,IR1,1Fam,1Story,7,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,0,NA,TA,TA,NA,NA,Partial,233170
1167,20,RL,64,10475,IR1,1Fam,1Story,8,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,0,NA,TA,TA,NA,NA,Normal,245350
1168,60,RL,58,10852,IR1,1Fam,2Story,6,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,TA,1,TA,TA,TA,NA,NA,Normal,173000
1169,70,RL,120,13728,Reg,1Fam,2Story,6,7,CBlock,TA,TA,GasA,Ex,Y,SBrkr,Gd,2,TA,TA,TA,NA,NA,Normal,235000
1170,60,RL,118,35760,IR1,1Fam,2Story,10,5,PConc,Ex,TA,GasA,Ex,Y,SBrkr,Gd,1,TA,TA,TA,NA,NA,Normal,625000
1171,80,RL,76,9880,Reg,1Fam,SLvl,6,6,CBlock,TA,TA,GasA,TA,Y,SBrkr,TA,1,Po,TA,TA,Gd,GdPrv,Normal,171000
1172,20,RL,76,9120,Reg,1Fam,1Story,6,6,CBlock,TA,TA,GasA,Ex,Y,SBrkr,TA,1,TA,TA,TA,NA,NA,Normal,163000
1173,160,FV,35,4017,IR1,TwnhsE,2Story,7,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,0,NA,TA,TA,NA,NA,Normal,171900
1174,50,RL,138,18030,IR1,1Fam,1.5Fin,5,6,CBlock,TA,TA,GasA,TA,Y,SBrkr,Ex,1,Gd,NA,NA,NA,MnPrv,Normal,200500
1175,70,RL,80,16560,IR1,1Fam,2Story,6,8,BrkTil,Gd,TA,GasA,TA,Y,SBrkr,TA,1,Gd,TA,TA,NA,NA,Normal,239000
1176,50,RL,85,10678,Reg,1Fam,1.5Fin,8,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,1,TA,TA,TA,NA,NA,Normal,285000
1177,20,RL,37,6951,IR1,1Fam,1Story,5,5,CBlock,TA,TA,GasA,TA,Y,SBrkr,TA,0,NA,TA,TA,NA,MnPrv,Normal,119500
1178,50,RM,NA,3950,Reg,1Fam,1.5Fin,6,8,CBlock,TA,TA,GasA,TA,Y,SBrkr,TA,0,NA,TA,TA,NA,NA,Normal,115000
1179,50,RL,54,7681,IR1,1Fam,1.5Fin,5,6,BrkTil,TA,TA,GasA,Ex,Y,SBrkr,TA,1,Gd,Fa,TA,NA,NA,Normal,154900
1180,20,RL,77,8335,Reg,1Fam,1Story,5,5,Slab,NA,NA,GasA,Gd,Y,SBrkr,TA,1,Gd,NA,NA,NA,NA,Normal,93000
1181,60,RL,NA,11170,IR2,1Fam,2Story,7,5,Wood,Gd,TA,GasA,Ex,Y,SBrkr,TA,0,NA,TA,TA,NA,GdPrv,Normal,250000
1182,120,RM,64,5587,IR1,TwnhsE,1Story,8,5,PConc,Ex,TA,GasA,Ex,Y,SBrkr,Gd,1,Gd,TA,TA,NA,NA,Partial,392500
1183,60,RL,160,15623,IR1,1Fam,2Story,10,5,PConc,Ex,TA,GasA,Ex,Y,SBrkr,Ex,2,TA,TA,TA,Ex,MnPrv,Abnorml,745000
1184,30,RL,60,10800,Reg,1Fam,1Story,5,6,BrkTil,TA,TA,GasA,Ex,Y,SBrkr,TA,1,Gd,TA,TA,NA,NA,Normal,120000
1185,20,RL,50,35133,Reg,1Fam,1Story,5,4,CBlock,TA,TA,GasA,Gd,Y,SBrkr,TA,2,TA,TA,TA,NA,NA,Normal,186700
1186,50,RL,60,9738,Reg,1Fam,1.5Fin,5,7,BrkTil,TA,TA,GasA,Gd,Y,SBrkr,TA,0,NA,TA,TA,NA,NA,Normal,104900
1187,190,RL,107,10615,IR1,2fmCon,2Story,3,5,CBlock,Fa,TA,GasA,TA,Y,SBrkr,TA,0,NA,Fa,Fa,NA,NA,Abnorml,95000
1188,20,RL,89,12461,Reg,1Fam,1Story,8,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,1,Fa,TA,TA,NA,GdPrv,Normal,262000
1189,60,RL,68,8935,IR1,1Fam,2Story,7,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,0,NA,TA,TA,NA,NA,Normal,195000
1190,60,RL,60,7500,Reg,1Fam,2Story,7,5,PConc,TA,TA,GasA,Gd,Y,SBrkr,Gd,1,TA,TA,TA,NA,NA,Normal,189000
1191,190,RL,NA,32463,Reg,2fmCon,1Story,4,4,CBlock,TA,TA,GasA,Ex,Y,SBrkr,TA,1,TA,TA,TA,NA,NA,Normal,168000
1192,160,FV,24,2645,Reg,Twnhs,2Story,8,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,0,NA,TA,TA,NA,NA,Normal,174000
1193,50,RM,60,9600,Reg,1Fam,1.5Fin,5,8,PConc,TA,TA,GasA,Gd,Y,SBrkr,Gd,0,NA,TA,Fa,NA,GdWo,Normal,125000
1194,120,RM,NA,4500,Reg,TwnhsE,1Story,6,5,PConc,Ex,TA,GasA,Ex,Y,SBrkr,TA,0,NA,TA,TA,NA,NA,Normal,165000
1195,60,RL,80,9364,Reg,1Fam,2Story,6,7,CBlock,TA,TA,GasA,TA,Y,SBrkr,TA,0,NA,TA,TA,NA,MnPrv,Normal,158000
1196,60,RL,51,8029,IR1,1Fam,2Story,6,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,0,NA,TA,TA,NA,NA,Normal,176000
1197,60,RL,58,14054,IR1,1Fam,2Story,7,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,1,Gd,TA,TA,NA,NA,Partial,219210
1198,75,RM,65,8850,IR1,1Fam,2.5Unf,7,6,BrkTil,TA,TA,GasA,Ex,Y,SBrkr,TA,1,Gd,TA,TA,NA,NA,Normal,144000
1199,20,RL,70,9100,Reg,1Fam,1Story,7,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,0,NA,TA,TA,NA,NA,Normal,178000
1200,20,RL,75,11235,Reg,1Fam,1Story,4,5,CBlock,TA,TA,GasA,Gd,Y,SBrkr,TA,1,Po,TA,TA,NA,NA,Normal,148000
1201,20,RL,71,9353,Reg,1Fam,1Story,4,5,CBlock,TA,TA,GasA,Gd,Y,SBrkr,TA,0,NA,TA,TA,NA,NA,Abnorml,116050
1202,60,RL,80,10400,Reg,1Fam,2Story,7,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,0,NA,TA,TA,NA,NA,Normal,197900
1203,50,RM,50,6000,Reg,1Fam,1.5Fin,5,8,BrkTil,TA,TA,GasA,Ex,Y,SBrkr,TA,1,Fa,TA,TA,NA,NA,Normal,117000
1204,20,RL,75,9750,Reg,1Fam,1Story,7,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,1,TA,TA,TA,NA,NA,Normal,213000
1205,20,RL,78,10140,Reg,1Fam,1Story,5,6,CBlock,Gd,TA,GasA,Ex,Y,SBrkr,TA,0,NA,TA,TA,NA,MnPrv,Normal,153500
1206,20,RL,90,14684,IR1,1Fam,1Story,7,7,CBlock,Gd,TA,GasA,Gd,Y,SBrkr,Gd,1,TA,TA,TA,NA,NA,Normal,271900
1207,20,RH,NA,8900,Reg,1Fam,1Story,4,4,CBlock,TA,TA,GasA,TA,Y,SBrkr,TA,0,NA,TA,TA,NA,MnPrv,Normal,107000
1208,20,RL,70,9135,Reg,1Fam,1Story,6,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,0,NA,TA,TA,NA,NA,Normal,200000
1209,20,RL,70,7763,Reg,1Fam,1Story,5,7,CBlock,TA,TA,GasA,TA,Y,SBrkr,TA,0,NA,TA,TA,NA,NA,Normal,140000
1210,20,RL,85,10182,IR1,1Fam,1Story,8,5,PConc,Ex,TA,GasA,Ex,Y,SBrkr,Gd,1,Gd,TA,TA,NA,NA,Partial,290000
1211,60,RL,70,11218,Reg,1Fam,2Story,6,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,1,TA,TA,TA,NA,GdPrv,Normal,189000
1212,50,RL,152,12134,IR1,1Fam,1.5Fin,8,7,Wood,Gd,TA,GasA,Gd,Y,SBrkr,TA,0,NA,TA,TA,NA,NA,Normal,164000
1213,30,RL,50,9340,Reg,1Fam,1Story,4,6,CBlock,TA,TA,GasA,TA,Y,SBrkr,TA,0,NA,TA,TA,NA,NA,Normal,113000
1214,80,RL,NA,10246,IR1,1Fam,SLvl,4,9,CBlock,TA,Gd,GasA,Ex,Y,SBrkr,TA,0,NA,TA,TA,NA,NA,Normal,145000
1215,85,RL,69,10205,IR1,1Fam,SFoyer,5,5,CBlock,TA,TA,GasA,TA,Y,SBrkr,TA,0,NA,TA,TA,NA,NA,Normal,134500
1216,20,RL,99,7094,IR1,1Fam,1Story,5,5,CBlock,TA,TA,GasA,TA,Y,SBrkr,TA,0,NA,TA,TA,NA,MnPrv,Normal,125000
1217,90,RM,68,8930,Reg,Duplex,1.5Fin,6,5,Slab,NA,NA,GasA,TA,Y,SBrkr,TA,0,NA,TA,TA,NA,NA,Normal,112000
1218,20,FV,72,8640,Reg,1Fam,1Story,8,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,0,NA,TA,TA,NA,NA,Partial,229456
1219,50,RM,52,6240,Reg,1Fam,1.5Fin,4,5,Slab,NA,NA,GasA,Gd,N,SBrkr,TA,0,NA,NA,NA,NA,NA,Normal,80500
1220,160,RM,21,1680,Reg,Twnhs,2Story,6,5,CBlock,TA,TA,GasA,TA,Y,SBrkr,TA,0,NA,NA,NA,NA,NA,Abnorml,91500
1221,20,RL,66,7800,IR1,1Fam,1Story,5,5,CBlock,TA,TA,GasA,TA,Y,SBrkr,TA,0,NA,TA,TA,NA,NA,Abnorml,115000
1222,20,RL,55,8250,Reg,1Fam,1Story,5,5,CBlock,TA,TA,GasA,Ex,Y,SBrkr,TA,1,TA,TA,TA,NA,NA,Normal,134000
1223,50,RL,78,10496,Reg,1Fam,1.5Fin,6,6,CBlock,TA,TA,GasA,Ex,Y,SBrkr,TA,1,Gd,TA,TA,NA,GdWo,Normal,143000
1224,20,RL,89,10680,Reg,1Fam,1Story,5,3,CBlock,TA,Fa,GasA,TA,N,FuseA,TA,0,NA,TA,TA,NA,MnPrv,Normal,137900
1225,60,RL,60,15384,IR1,1Fam,2Story,7,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,1,Gd,TA,TA,NA,NA,Normal,184000
1226,80,RL,65,10482,Reg,1Fam,SLvl,6,8,CBlock,TA,TA,GasA,Ex,Y,SBrkr,TA,0,NA,TA,TA,NA,MnWw,Normal,145000
1227,60,RL,86,14598,IR1,1Fam,2Story,6,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,1,Gd,TA,TA,NA,NA,Normal,214000
1228,20,RL,72,8872,Reg,1Fam,1Story,5,8,CBlock,TA,TA,GasA,Ex,Y,SBrkr,Gd,0,NA,TA,TA,NA,NA,Normal,147000
1229,120,RL,65,8769,Reg,TwnhsE,1Story,9,5,PConc,Ex,TA,GasA,Ex,Y,SBrkr,Ex,1,Gd,TA,TA,NA,NA,Partial,367294
1230,80,RL,70,7910,Reg,1Fam,SLvl,5,5,CBlock,TA,TA,GasA,Gd,Y,SBrkr,TA,0,NA,TA,TA,NA,GdWo,Normal,127000
1231,90,RL,NA,18890,IR1,Duplex,1.5Fin,5,5,CBlock,Gd,TA,GasA,Ex,Y,SBrkr,TA,1,TA,TA,TA,NA,NA,Normal,190000
1232,90,RL,70,7728,Reg,Duplex,SLvl,5,6,CBlock,TA,TA,GasA,TA,Y,SBrkr,TA,0,NA,TA,TA,NA,GdWo,Normal,132500
1233,90,RL,70,9842,Reg,Duplex,1Story,4,5,Slab,NA,NA,GasA,TA,Y,SBrkr,TA,0,NA,TA,TA,NA,NA,Normal,101800
1234,20,RL,NA,12160,IR1,1Fam,1Story,5,5,CBlock,TA,TA,GasA,Fa,Y,SBrkr,TA,0,NA,TA,TA,NA,MnPrv,Abnorml,142000
1235,70,RH,55,8525,Reg,1Fam,2Story,5,6,PConc,TA,TA,GasA,TA,N,FuseA,TA,0,NA,NA,NA,NA,NA,Abnorml,130000
1236,70,RL,96,13132,Reg,1Fam,2Story,5,5,BrkTil,Gd,TA,GasA,Gd,Y,FuseF,TA,0,NA,Fa,Fa,NA,NA,Normal,138887
1237,160,RL,36,2628,Reg,Twnhs,2Story,7,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,0,NA,TA,TA,NA,NA,Normal,175500
1238,60,RL,41,12393,IR2,1Fam,2Story,7,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,1,Gd,TA,TA,NA,NA,Normal,195000
1239,20,RL,63,13072,Reg,1Fam,1Story,6,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,TA,0,NA,TA,TA,NA,NA,Abnorml,142500
1240,20,RL,64,9037,IR1,1Fam,1Story,8,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Ex,1,Gd,TA,TA,NA,NA,Normal,265900
1241,60,RL,65,8158,Reg,1Fam,2Story,7,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,0,NA,TA,TA,NA,NA,Normal,224900
1242,20,RL,83,9849,Reg,1Fam,1Story,7,6,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,0,NA,TA,TA,NA,NA,Partial,248328
1243,85,RL,85,10625,Reg,1Fam,SFoyer,7,6,CBlock,Gd,TA,GasA,TA,Y,SBrkr,Gd,2,TA,TA,TA,NA,MnPrv,Family,170000
1244,20,RL,107,13891,Reg,1Fam,1Story,10,5,PConc,Ex,Gd,GasA,Ex,Y,SBrkr,Ex,1,Gd,TA,TA,NA,NA,Partial,465000
1245,70,RL,NA,11435,IR1,1Fam,2Story,8,7,PConc,Gd,TA,GasA,Fa,Y,SBrkr,Gd,2,Gd,TA,TA,NA,NA,Normal,230000
1246,80,RL,78,12090,Reg,1Fam,SLvl,6,7,CBlock,Gd,TA,GasA,Ex,Y,SBrkr,TA,1,TA,TA,TA,NA,NA,Abnorml,178000
1247,60,FV,65,8125,Reg,1Fam,2Story,7,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,0,NA,TA,TA,NA,NA,Partial,186500
1248,80,RL,NA,12328,IR1,1Fam,SLvl,6,5,CBlock,TA,TA,GasA,TA,Y,SBrkr,TA,0,NA,TA,TA,NA,NA,Normal,169900
1249,75,RM,60,9600,Reg,1Fam,2.5Unf,6,5,BrkTil,Gd,TA,OthW,Fa,N,SBrkr,TA,1,Gd,Fa,Fa,NA,NA,Normal,129500
1250,20,RL,60,7200,Reg,1Fam,1Story,5,7,CBlock,TA,TA,GasA,TA,Y,SBrkr,TA,0,NA,TA,TA,NA,NA,Normal,119000
1251,20,RL,93,11160,Reg,1Fam,1Story,7,5,CBlock,TA,TA,GasA,Ex,Y,SBrkr,Ex,2,TA,TA,TA,NA,NA,Normal,244000
1252,120,RL,NA,3136,IR1,TwnhsE,1Story,7,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,1,Gd,TA,TA,NA,NA,Normal,171750
1253,20,RL,62,9858,Reg,1Fam,1Story,5,6,CBlock,TA,TA,GasA,TA,Y,SBrkr,TA,0,NA,TA,TA,NA,GdWo,Normal,130000
1254,60,RL,NA,17542,IR1,1Fam,2Story,7,7,CBlock,TA,TA,GasA,TA,Y,SBrkr,Gd,2,Gd,TA,TA,NA,MnPrv,Normal,294000
1255,60,RL,60,6931,Reg,1Fam,2Story,7,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,1,Gd,TA,TA,NA,NA,Normal,165400
1256,50,RM,52,6240,Reg,1Fam,1.5Fin,6,6,BrkTil,TA,Fa,GasA,TA,Y,FuseA,TA,1,Gd,TA,TA,NA,NA,Normal,127500
1257,20,RL,91,14303,IR1,1Fam,1Story,8,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,1,TA,TA,TA,NA,NA,Normal,301500
1258,30,RL,56,4060,Reg,1Fam,1Story,5,8,PConc,Fa,TA,GasA,Ex,Y,SBrkr,TA,0,NA,NA,NA,NA,NA,Normal,99900
1259,80,RL,59,9587,IR1,1Fam,SLvl,7,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,0,NA,TA,TA,NA,NA,Normal,190000
1260,20,RL,65,9750,Reg,1Fam,1Story,6,8,CBlock,Gd,TA,GasA,Gd,Y,SBrkr,TA,0,NA,TA,TA,NA,NA,Normal,151000
1261,60,RL,NA,24682,IR3,1Fam,2Story,6,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,TA,1,TA,TA,TA,NA,NA,Normal,181000
1262,20,RL,80,9600,Reg,1Fam,1Story,5,6,CBlock,TA,TA,GasA,Gd,Y,SBrkr,TA,0,NA,TA,TA,NA,NA,Normal,128900
1263,50,RL,NA,11250,Reg,1Fam,1.5Fin,4,5,CBlock,TA,TA,GasA,Ex,Y,FuseA,TA,2,TA,TA,TA,NA,NA,Normal,161500
1264,70,RL,60,13515,Reg,1Fam,2Story,6,6,PConc,TA,TA,GasA,Ex,Y,FuseA,TA,1,Gd,TA,TA,NA,GdPrv,Normal,180500
1265,120,RH,34,4060,Reg,TwnhsE,1Story,6,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,0,NA,TA,TA,NA,NA,Abnorml,181000
1266,160,FV,35,3735,Reg,TwnhsE,2Story,7,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,0,NA,TA,TA,NA,NA,Normal,183900
1267,190,RM,60,10120,IR1,2fmCon,2.5Unf,7,4,CBlock,TA,TA,GasA,TA,N,FuseF,TA,1,Gd,TA,TA,NA,MnPrv,Normal,122000
1268,20,RL,89,13214,IR1,1Fam,1Story,9,5,PConc,Ex,TA,GasA,Ex,Y,SBrkr,Ex,1,Gd,TA,TA,NA,NA,Normal,378500
1269,50,RL,NA,14100,IR1,1Fam,1.5Fin,8,9,CBlock,TA,TA,GasA,Ex,Y,SBrkr,Gd,2,Gd,TA,TA,NA,GdWo,Normal,381000
1270,50,RL,78,11344,Reg,1Fam,1.5Fin,5,5,CBlock,TA,TA,GasW,TA,Y,FuseA,TA,0,NA,TA,TA,NA,GdWo,Normal,144000
1271,40,RL,NA,23595,Reg,1Fam,1Story,7,6,PConc,Gd,TA,GasA,TA,Y,SBrkr,Gd,1,TA,TA,TA,NA,NA,Normal,260000
1272,20,RL,NA,9156,IR1,1Fam,1Story,6,7,CBlock,TA,TA,GasA,Gd,Y,SBrkr,Gd,1,Gd,TA,TA,NA,NA,Normal,185750
1273,20,RL,NA,13526,IR1,1Fam,1Story,5,6,CBlock,TA,TA,GasA,TA,Y,SBrkr,TA,0,NA,TA,TA,NA,MnPrv,Normal,137000
1274,80,RL,124,11512,IR1,1Fam,SLvl,6,7,CBlock,TA,TA,GasA,Gd,Y,SBrkr,Ex,1,Gd,TA,TA,NA,GdPrv,Normal,177000
1275,50,RL,53,5362,Reg,1Fam,1.5Fin,5,6,PConc,TA,TA,GasA,Ex,Y,SBrkr,TA,1,Gd,TA,TA,NA,NA,Normal,139000
